component--field-formatter href,provide-styling src,Name,component--field-formatter 3,component--field-formatter 4,component--field-formatter 5,component--field-formatter href 2,component--field-formatter 6,component--field-formatter 7,accent,accent href,accent 2,accent href 2,accent 3,accent href 3,component--field-formatter 8,accent 4,accent href 4,accent 5,accent href 5,accent 6,accent href 6,component--field-formatter 9,component--field-formatter 10,component--field-formatter href 3,email,ng-star-inserted 3,component--field-formatter 11,component--field-formatter href 4,component--field-formatter 12,component--field-formatter href 5,component--field-formatter 13,component--field-formatter href 6,component--field-formatter 14,component--field-formatter href 7,accent 7,accent href 7,ng-star-inserted 4,ng-star-inserted 5,accent 8,accent href 8,accent 9,accent href 9,accent 10,accent href 10
https://www.crunchbase.com/organization/peec-ai,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/2cefa39b5f094c44a814ccb2b74729ed",Peec AI,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/peec-ai,—,",",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,,,",,",Berlin,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/berlin-berlin,Berlin,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/berlin-germany,Germany,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/germany,"Peec AI is a SaaS company that offers a software for businesses to track, analyze, and improve brand performance on AI search platforms.","3,347",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/3347,marius@peec.ai,—,View on LinkedIn,https://www.linkedin.com/company/peec-ai,,,peec.ai/,https://peec.ai/,,,,,—,—,,,,,,
https://www.crunchbase.com/organization/east-west-interntional-marketing-group,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/aeigpzzgvcnvk0a9zgtc",CreatorDB,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/east-west-interntional-marketing-group,CreatorDB believes that influencer marketing is the most important advancement in digital advertising since it’s inception. They also believe that brands aren’t utilizing the full potential of influencer marketing as it can be difficult to nearly impossible to discover the optimal influencers to work with. They also provide services to brands that only need a portion of what they offer such as influencer data or helping prepare marketing copy for an influencer campaign.,",,,,",Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/advertising-6cb6,Big Data,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/big-data,Content Creators,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content-creators,",,",Taipei,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/taipei-tai-pei,T'ai-pei,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/tai-pei-taiwan,Taiwan,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/taiwan,CreatorDB is an influencer discovery platform and marketing agency.,"3,355",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/3355,clayton@eastwestimg.com,—,View on LinkedIn,https://www.linkedin.com/company/creatordb/,View on Facebook,https://www.facebook.com/creatordbapp/,www.creatordb.app/,https://www.creatordb.app/,,,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,,—,Social Media Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/social-media-advertising,,,,
https://www.crunchbase.com/organization/dude-perfect,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/nrw7mjsjauhjolvmi3zn",Dude Perfect,"Management, Marketing, Operations",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/dude-perfect,"Dude Perfect is now the 4th Largest Sports Channel on YouTube behind only the NBA, Red Bull, and ESPN. Dude Perfect found its beginning on YouTube, Dude Perfect has since expanded into other markets: writing a book, publishing a best-selling mobile game, and partnering in marketing campaigns with some of the largest companies on the planet. Dude Perfect is constantly seeking opportunities to expand its brand presence by aligning with like-minded companies and individuals.",",,",Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Media and Entertainment,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/media-and-entertainment,Mobile,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/mobile,",,",Frisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/frisco-texas,Texas,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/texas-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,"Dude Perfect Connecting Brands with Engaged Viewers in Unique and Exciting Ways, Mobile Game Marketing, and Corporate Speaking.","3,639",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/3639,dude@dudeperfect.com,—,View on LinkedIn,https://www.linkedin.com/company/dude-perfect-llc/,View on Facebook,https://www.facebook.com/DudePerfect,dudeperfect.com/,https://dudeperfect.com/,View on Twitter,https://twitter.com/DudePerfect,,,,,,,,,,
https://www.crunchbase.com/organization/alembic-6007,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/t9eybacvhnrulnq01xrz",Alembic,"Engineering, Management, Marketing, Operations, Sales",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/alembic-6007,"Alembic’s software predicts revenue and ROI from marketing, applying AI and mathematics developed during the pandemic to identify causes, treatments, and mortality in disparate data and populations. Based on the results, Alembic analyzes and evaluates unstructured and complex data to predict marketing ROI and future revenue. Alembic is proud to have Fortune 200 and top brands as customers, including NVIDIA, Texas A&M, and North Sails.",",,,,",Big Data,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/big-data,Business Intelligence,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/business-intelligence,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,",,",San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,Alembic is a MarTech startup that develops digital marketing tools and provides insights to help companies' marketing teams.,"4,237",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/4237,PRforAlembic@bospar.com,888-424-3646,View on LinkedIn,https://www.linkedin.com/company/getalembic,View on Facebook,https://www.facebook.com/GetAlembic,getalembic.com,https://getalembic.com/,View on Twitter,https://twitter.com/getalembic,Predictive Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/predictive-analytics-ca83,,,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,,,,
https://www.crunchbase.com/organization/z-ai,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/sqj8sqna0k17wup4rcfa",Z.Ai,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/z-ai,—,",,,,,",Artificial Intelligence (AI),https://www.crunchbase.com/search/organizations/field/organization.companies/categories/artificial-intelligence,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Marketing Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-automation,",,",Seoul,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/seoul-seoul-tukpyolsi,Seoul-t'ukpyolsi,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/seoul-tukpyolsi-south-korea,South Korea,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/south-korea,Z.Ai provides personalized recommendations using AI based on user behavioral data.,"4,273",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/4273,contact@zaikorea.org,—,View on LinkedIn,https://kr.linkedin.com/company/zaikorea,View on Facebook,https://www.facebook.com/profile.php?id=100091801158243,www.zaikorea.org,https://www.zaikorea.org/,,,Personalization,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/personalization,,—,Sales,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/sales,Sales Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/sales-automation,,
https://www.crunchbase.com/organization/endear,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/xg3jq4kmklkukdwfquwx",Endear,"Engineering, Information Technology, Management, Marketing, Operations, Sales",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/endear,"Endear is a retail-first CRM and clienteling platform built for modern retailers to boost sales and build stronger customer relationships. Our solution unifies customer data, enables personalized email and SMS campaigns, and simplifies store operations with appointment management and performance tracking. From shoppable lookbooks that increase cart size to live chat capabilities that connect with shoppers anywhere, Endear seamlessly bridges the gap between online and in-store experiences to keep customers coming back.",",,,,",CRM,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/crm,Digital Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/digital-marketing-9bff,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,",,",New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-new-york,New York,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/new-york-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,Endear is a retail CRM and clienteling platform built to help omni-channel brands drive more sales.,"5,127",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/5127,support@endearhq.com,#ERROR!,View on LinkedIn,https://www.linkedin.com/company/endearhq/,,,www.endearhq.com/,https://www.endearhq.com/,,,Marketing Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-automation,—,—,Retail Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/retail-technology,,,,
https://www.crunchbase.com/organization/webinci-tech-pvt-ltd,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/c735b712a0c04005b49967128f1f921a",Vinci,—,—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/webinci-tech-pvt-ltd,"Vinci is revolutionizing the way content is created and shared. Our innovative platform empowers creators and businesses to produce high-quality, personalized videos effortlessly. With our state-of-the-art AI technology, you can design your own Digital Avatars, seamlessly translate content into multiple languages, and achieve professional-grade results in a fraction of the time.

AI Actor Videos: Transform your scripts into engaging videos with lifelike AI actors. Perfect for marketing, training, and presentations, these videos are cost-effective and quick to produce.

Final Cut with Edits: Elevate your content with our comprehensive AI editing tools. Our product refines every detail to deliver polished, ready-to-use videos that captivate your audience and drive results.

Why Choose Vinci?
> Multilingual: Break language barriers and reach a global audience effortlessly.
> Personalized: Create unique, customizable avatars that align with your brand's voice and style.
> Fast: Go from idea to video in record time, thanks to our cutting-edge technology.
> High Performing: Deliver top-tier, studio-quality videos that stand out and make an impact.

Join us at Vinci and discover how easy and efficient video creation can be.",",,,",Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Marketing Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-automation,Video,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/video,",,",Dehra Dun,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/dehra-dun-uttarakhand,Uttarakhand,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/uttarakhand-india,India,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/india,AI led video marketing,"5,191",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/5191,team@tryvinci.com,—,View on LinkedIn,https://www.linkedin.com/company/tryvinci/,,,www.tryvinci.com/,https://www.tryvinci.com/,,,Video Advertising,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/video-advertising,—,—,,,,,,
https://www.crunchbase.com/organization/tofu-0fbd,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/ngtpchci2v7kbuqmktj7",Tofu,"Engineering, Management, Product",—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/tofu-0fbd,"Tofu offers a single platform for generating hyper-personalized, multichannel campaigns at scale that deliver opportunities for B2B marketing teams.",",,,",Content Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/content-marketing,Enterprise Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-software,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,",,",San Francisco,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-francisco-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,Tofu offers a single platform for generating multichannel campaigns at scale that deliver opportunities for B2B marketing teams.,"5,890",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/5890,hello@tofuhq.com,—,View on LinkedIn,https://www.linkedin.com/company/tofuai,,,www.tofuhq.com,https://www.tofuhq.com/,View on Twitter,https://twitter.com/i/flow/login?redirect_after_login=%2FTofu_HQ,Marketing Automation,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-automation,—,,,,,,,
https://www.crunchbase.com/organization/trustradius,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/v1505336761/qwd6i0uw0hwwmf83wk89.jpg",TrustRadius,"Engineering, Finance, Human Resources, Information Technology, Management, Marketing, Medical & Science, Operations, Pro Services, Product, Sales, Support",—,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/trustradius,"TrustRadius is a provider of an online review site used to offer business technology and software reviews. Its platform provides a one-stop-shop for user reviews for marketing, HR management, project management, SEO tools, and CRM software among the other categories that enable buyers to make better product selection, implementation, and usage decisions as well as vendors to access the authentic voice of their customers across their sales and marketing channels and improve their product.

TrustRadius was founded in 2012 and is headquartered in Austin, Texas.",",,,,,,,",B2B,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/b2b,Crowdsourcing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/crowdsourcing,Enterprise Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/enterprise-software,",,",Austin,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/austin-texas,Texas,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/texas-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,TrustRadius is a provider of an online review site used to offer business technology and software reviews.,"6,327",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/6327,vinay@trustradius.com,512-961-7777,View on LinkedIn,http://www.linkedin.com/company/trustradius,View on Facebook,https://www.facebook.com/TrustRadius/,www.trustradius.com,http://www.trustradius.com/,View on Twitter,http://twitter.com/trustradius,Internet,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/internet,,,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,SaaS,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/saas-5c4e,Sales Enablement,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/sales-enablement
https://www.crunchbase.com/organization/travaras,"https://images.crunchbase.com/image/upload/c_pad,h_25,w_25,f_auto,b_white,q_auto:eco,dpr_1/ajraal8ezuga9fdvzytx",TRAVARAS,—,—,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/travaras,"At Travaras, we envision a world where travel is a transformative force for good – both for people and planet. We aim to redefine the travel industry by making regenerative travel the norm, not the exception. Our mission is simple, to make it easier for travelers to find and book regenerative travel options that reduces their environmental footprint, support local communities and preserve cultural heritage. Our vision is not just to be a platform for booking trips, but a catalyst for positive change, inspiring and empowering each traveler to make a meaningful impact with every journey.",",,,,,",E-Commerce,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/e-commerce-275d,Marketing,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/marketing-2795,Social Impact,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/social-impact-bf5c,",,",San Jose,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/san-jose-california,California,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/california-united-states,United States,https://www.crunchbase.com/search/organizations/field/organization.companies/location_identifiers/united-states,Regenerative Travel Marketplace,"6,335",https://www.crunchbase.com/search/organization.companies/field/organization.companies/rank_org_company/6335,—,—,View on LinkedIn,https://www.linkedin.com/company/travaras/,View on Facebook,https://www.facebook.com/travaras.travel,www.travaras.com,https://www.travaras.com/,,,Software,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/software,,—,Sustainability,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/sustainability-e391,Travel,https://www.crunchbase.com/search/organizations/field/organization.companies/categories/travel,,
